author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Сергей Климешов,realtor,https://www.cian.ru/sale/flat/301428962/,Москва,sale,flat,82,85,4,285.0,-1,0,255000000.0,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр,МФК ОКО
КОРТРОС,developer,https://www.cian.ru/sale/flat/302789652/,Москва,sale,flat,14,49,1,40.1,-1,0,17964800.0,Марьина роща,,,Марьина Роща,Тэйт ЖК
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/301649913/,Москва,sale,flat,2,6,4,159.3,-1,0,263851799.0,Хамовники,переулок Коробейников,1,Парк Культуры,Кристалл Хаус
Группа Родина,developer,https://www.cian.ru/sale/flat/293200702/,Москва,sale,flat,11,13,2,47.0,-1,0,14817000.0,, 1-я Ватутинская,12к2,Ольховая,Russian Design District
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/296106303/,Москва,sale,flat,39,65,3,223.3,-1,0,219876499.0,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц
EraOneHolding,developer,https://www.cian.ru/sale/flat/299053644/,Москва,sale,flat,7,8,3,128.6,-1,0,128600000.0,Арбат, Арбат,24,Смоленская,Turandot Residences
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/296835523/,Москва,sale,flat,3,13,4,110.4,-1,0,98000000.0,Тверской, Фадеева,4А,Новослободская,Итальянский Квартал
Центр-Инвест,developer,https://www.cian.ru/sale/flat/299384199/,Москва,sale,flat,2,35,2,43.1,-1,0,18070574.0,Левобережный,Фестивальная ,15к24/1,Речной вокзал,Фестиваль парк-2
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/298216770/,Москва,sale,flat,13,44,2,73.2,-1,0,29500000.0,Хорошево-Мневники,к2/2,к2/2,Шелепиха,Сидней Сити ЖК
Стадион Спартак,developer,https://www.cian.ru/sale/flat/282960151/,Москва,sale,flat,2,13,3,79.3,-1,0,38833210.0,Покровское-Стрешнево,Северо-Западный ао,,Спартак,Клубный Город на Реке Примавера ЖК
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/301161554/,Москва,sale,flat,3,8,5,222.0,-1,0,257500000.0,Раменки,Мосфильмовская ,1А,Ломоносовский проспект,Вишневый сад
Forma,developer,https://www.cian.ru/sale/flat/300149586/,Москва,sale,flat,5,20,2,64.41,-1,0,23811037.0,Даниловский,Автозаводская ,26,Тульская,FORST
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/296807725/,Москва,sale,flat,17,22,5,198.0,-1,0,110000000.0,Тропарево-Никулино,проспект Вернадского,92,Тропарёво,Корона
MR Group,developer,https://www.cian.ru/sale/flat/303861522/,Москва,sale,flat,2,54,1,36.06,-1,0,20713585.0,Хорошево-Мневники,,,Полежаевская,Джойс ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299509241/,Москва,sale,flat,24,24,2,57.4,-1,0,39000000.0,Хорошево-Мневники,Шелепихинская набережная,34к3зд7,Шелепиха,Сердце Столицы
Аеон-Девелопмент,developer,https://www.cian.ru/sale/flat/302037458/,Москва,sale,flat,2,46,2,63.8,-1,0,43657111.0,Дорогомилово,Кутузовский проезд,16А/1,Фили,River Park Кутузовский
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301319293/,Москва,sale,flat,2,14,3,71.2,-1,0,46500000.0,Раменки,проспект Генерала Дорохова,39к1Б,Минская,Собрание клубных домов West Garden
Sminex,developer,https://www.cian.ru/sale/flat/303125618/,Москва,sale,flat,7,14,3,91.8,-1,0,49580000.0,Раменки,проспект Генерала Дорохова,39к2Л,Ломоносовский проспект,Собрание клубных домов West Garden
Dream Realty,real_estate_agent,https://www.cian.ru/sale/flat/304106467/,Москва,sale,flat,4,4,2,51.1,-1,0,37000000.0,Хорошевский,Ленинградский проспект,37/7,Аэропорт,Прайм Парк
Пионер,developer,https://www.cian.ru/sale/flat/301514338/,Москва,sale,flat,3,25,1,38.65,-1,0,17201278.0,Москворечье-Сабурово,,,Варшавская,Лайф Варшавская ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/295295279/,Москва,sale,flat,7,16,3,121.0,-1,0,103000000.0,Хамовники,Ружейный переулок,3,Смоленская,Смоленская Застава
Sminex,developer,https://www.cian.ru/sale/flat/303649388/,Москва,sale,flat,22,23,1,298.3,-1,0,448200000.0,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303290506/,Москва,sale,flat,3,8,5,222.0,-1,0,257500000.0,Раменки,Мосфильмовская ,1А,Ломоносовский проспект,Вишневый сад
MR Group,developer,https://www.cian.ru/sale/flat/292153254/,Москва,sale,flat,19,36,3,99.0,-1,0,65417220.0,Беговой,Ленинградский проспект,вл8,Белорусская,Slava
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/297550310/,Москва,sale,flat,8,21,4,188.0,-1,0,155000000.0,Пресненский,Большой Тишинский переулок,10С1,Баррикадная,"Большой Тишинский переулок, 10с1"
Э.К. Девелопмент,developer,https://www.cian.ru/sale/flat/304246483/,Москва,sale,flat,3,25,3,85.1,-1,0,32984760.0,Хорошевский, Маргелова,3к5,Беговая,Авиатика
Yhome,real_estate_agent,https://www.cian.ru/sale/flat/302548966/,Москва,sale,flat,5,21,3,117.0,-1,0,115000000.0,Пресненский,2-я Звенигородская ,12С19,Улица 1905 года,Lucky
Трансстройинвест,developer,https://www.cian.ru/sale/flat/301963525/,Москва,sale,flat,16,23,3,102.9,-1,0,43606815.0,Очаково-Матвеевское,Очаково мкр,,Озёрная,ОМ ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301510850/,Москва,sale,flat,2,14,4,132.0,-1,0,85000000.0,Раменки,проспект Генерала Дорохова,39к1Г,Минская,Собрание клубных домов West Garden
ANT Development,developer,https://www.cian.ru/sale/flat/303519403/,Москва,sale,flat,3,10,3,105.8,-1,0,107878970.0,Дорогомилово,,3к8,Поклонная,Виктори Парк Резиденсез ЖК
Ашихмин и партнёры,real_estate_agent,https://www.cian.ru/sale/flat/303521223/,Москва,sale,flat,3,4,5,210.0,-1,0,518908539.0,Тверской,Дмитровский переулок,7,Театральная,Петровъ Дом
Основа,developer,https://www.cian.ru/sale/flat/293623772/,Москва,sale,flat,6,28,1,43.5,-1,0,17182500.0,Хорошево-Мневники,,,Полежаевская,Эмоушен ЖК
Novel Estates,real_estate_agent,https://www.cian.ru/sale/flat/304063027/,Москва,sale,flat,2,16,2,60.0,-1,0,36500000.0,Хамовники,Фрунзенская набережная,50,Спортивная,
Sminex,developer,https://www.cian.ru/sale/flat/294328835/,Москва,sale,flat,3,6,1,78.7,-1,0,164750000.0,Басманный,Потаповский переулок,5С4,Чистые пруды,Чистые Пруды
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/303071841/,Москва,sale,flat,19,32,1,32.2,-1,0,25000000.0,Пресненский,Шмитовский проезд,39к2,Шелепиха,Headliner
LEGENDA Intelligent Development,developer,https://www.cian.ru/sale/flat/302223488/,Москва,sale,flat,54,57,1,36.2,-1,0,18060180.0,Левобережный,Ленинградское шоссе,,Беломорская,Северный порт. Береговые кварталы
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299735563/,Москва,sale,flat,8,9,5,257.0,-1,0,400000000.0,Хамовники,Саввинская набережная,13,Киевская,SAVVIN RIVER RESIDENCE
КРОСТ,developer,https://www.cian.ru/sale/flat/296745463/,Москва,sale,flat,22,28,3,78.2,-1,0,31905600.0,Хорошево-Мневники, Генерала Глаголева,,,CRYSTAL Трилогия
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/295096926/,Москва,sale,flat,8,8,4,184.5,-1,0,70000000.0,Даниловский,2-й Павелецкий проезд,5С1,Крестьянская застава,RIVERDALE APARTMENTS
Level Group,developer,https://www.cian.ru/sale/flat/303453829/,Москва,sale,flat,2,37,2,37.4,-1,0,,Нижегородский,,3,Нижегородская,Левел Нижегородская ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/297042900/,Москва,sale,flat,3,10,3,173.6,-1,0,165000000.0,Тверской,Большая Грузинская ,69,Белорусская,Четыре Ветра
ANT Development,developer,https://www.cian.ru/sale/flat/303519456/,Москва,sale,flat,22,34,3,83.6,-1,0,124597929.0,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303390434/,Москва,sale,flat,3,7,3,103.0,-1,0,128000000.0,Замоскворечье,Садовническая ,57С2,Павелецкая,Wine House
Пионер,developer,https://www.cian.ru/sale/flat/301460115/,Москва,sale,flat,6,26,1,24.4,-1,0,19216171.0,Даниловский,,,Павелецкая,Хай Лайф ЖК
Акрополь,real_estate_agent,https://www.cian.ru/sale/flat/291373130/,Москва,sale,flat,9,10,3,100.0,-1,0,73000000.0,Тверской, Палиха,4,Менделеевская,Клубный дом Maison Rouge
РГ-Девелопмент,developer,https://www.cian.ru/sale/flat/301301828/,Москва,sale,flat,3,26,1,37.6,-1,0,14073680.0,Соколиная гора,,,Соколиная гора,Семеновский Парк 2 ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303337092/,Москва,sale,flat,3,7,2,91.2,-1,0,80000000.0,Басманный,Гороховский переулок,12с5,Курская,Гороховский 12
А101,developer,https://www.cian.ru/sale/flat/289991576/,Москва,sale,flat,21,24,4,78.6,-1,0,16580970.0,,,3.1,Коммунарка,Дзен-кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/302203106/,Москва,sale,flat,8,19,1,30.8,-1,0,20750000.0,Беговой,Ленинградский проспект,29к3,Динамо,Царская площадь
Level Group,developer,https://www.cian.ru/sale/flat/303689666/,Москва,sale,flat,2,9,4,78.2,-1,0,,Нижегородский,,2,Нижегородская,Левел Нижегородская ЖК
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/303919506/,Москва,sale,flat,22,43,1,44.0,-1,0,29300000.0,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,Сердце Столицы
ЛИДЕР Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/302153663/,Москва,sale,flat,30,39,3,100.2,-1,0,35400000.0,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Основа,developer,https://www.cian.ru/sale/flat/301641965/,Москва,sale,flat,20,29,1,110.1,-1,0,41122350.0,Черемушки, Наметкина,вл10,Новые Черёмушки,Nametkin Tower
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303753508/,Москва,sale,flat,37,37,1,48.0,-1,0,42000000.0,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк
HYDE Residences,real_estate_agent,https://www.cian.ru/sale/flat/303400078/,Москва,sale,flat,35,78,2,82.0,-1,0,55600000.0,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
ID 109135729,realtor,https://www.cian.ru/sale/flat/303087972/,Москва,sale,flat,3,21,2,58.54,-1,0,61000000.0,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301782648/,Москва,sale,flat,10,21,1,65.0,-1,0,65000000.0,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
Sminex,developer,https://www.cian.ru/sale/flat/304094878/,Москва,sale,flat,2,24,3,96.1,-1,0,92130000.0,Пресненский,Электрический переулок,1с22,Белорусская,Квартал Тишинский бульвар
