author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
NEDmax,real_estate_agent,https://spb.cian.ru/sale/flat/301857242/,Санкт-Петербург,sale,flat,12,18,3,55.6,-1,0,12800000.0,Василеостровский, Вадима Шефнера,4,Приморская,Магеллан (Гавань Капитанов)
РоссМетр,real_estate_agent,https://spb.cian.ru/sale/flat/300414209/,Санкт-Петербург,sale,flat,7,8,2,63.4,-1,0,12990000.0,Выборгский, Береговая,18к4,Проспект Просвещения,Новая Скандинавия
Этажи Санкт-Петербург,real_estate_agent,https://spb.cian.ru/sale/flat/303401063/,Санкт-Петербург,sale,flat,16,19,1,41.2,-1,0,12995000.0,Невский,Общественный переулок,5,Елизаровская,Дом на набережной
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/299628705/,Санкт-Петербург,sale,flat,14,16,1,40.4,-1,0,12990000.0,Московский,Варшавская ,6к1,Электросила,Московский квартал
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/298749057/,Санкт-Петербург,sale,flat,10,13,2,56.99,-1,0,12990000.0,Василеостровский,Гавань,,Приморская,Аквилон Залив ЖК
GloraX,developer,https://spb.cian.ru/sale/flat/304043728/,Санкт-Петербург,sale,flat,7,19,1,38.72,-1,0,12949999.0,Василеостровский,Морской,,,Глоракс Премиум Василеостровский ЖК
NEXT,real_estate_agent,https://spb.cian.ru/sale/flat/296572902/,Санкт-Петербург,sale,flat,12,14,1,39.17,-1,0,13020000.0,Приморский,Белоостровская ,10к2,Лесная,ЦДС Черная речка
Реал Лидер,real_estate_agent,https://spb.cian.ru/sale/flat/290533761/,Санкт-Петербург,sale,flat,3,6,3,70.9,-1,0,13200000.0,Московский,Московский проспект,74,Фрунзенская,
Леонид Дмитриев,realtor,https://spb.cian.ru/sale/flat/299244492/,Санкт-Петербург,sale,flat,5,6,1,50.0,-1,0,13330000.0,Центральный,8-я Советская ,14,Площадь Восстания,
Этажи Санкт-Петербург,real_estate_agent,https://spb.cian.ru/sale/flat/304347172/,Санкт-Петербург,sale,flat,12,25,2,53.9,-1,0,13390000.0,Невский, Заводская,15,Рыбацкое,Петр Великий и Екатерина Великая
Игорь Попов,realtor,https://spb.cian.ru/sale/flat/294990115/,Санкт-Петербург,sale,flat,2,11,1,39.3,-1,0,13362000.0,Адмиралтейский,Московский проспект,73к4,Фрунзенская,Новомосковский
Терминал-Ресурс,developer,https://spb.cian.ru/sale/flat/296119932/,Санкт-Петербург,sale,flat,1,4,3,77.56,-1,0,13355832.0,Пушкинский,,,Звездная,Образцовый квартал 15 ЖК
ХэштегриэлТ,real_estate_agent,https://spb.cian.ru/sale/flat/297529666/,Санкт-Петербург,sale,flat,2,5,3,62.6,-1,0,13500000.0,Василеостровский,17-я Васильевского острова линия,18Г,Василеостровская,
Lange and Smith,real_estate_agent,https://spb.cian.ru/sale/flat/300148954/,Санкт-Петербург,sale,flat,13,13,2,57.04,-1,0,13530000.0,Калининский,Полюстровский проспект,,Выборгская,БелАрт
ИМПЕРИЯ,real_estate_agent,https://spb.cian.ru/sale/flat/288299714/,Санкт-Петербург,sale,flat,16,25,3,78.8,-1,0,13500000.0,Невский, Заводская,15,Рыбацкое,Петр Великий и Екатерина Великая
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/304382986/,Санкт-Петербург,sale,flat,4,5,1,35.8,-1,0,13600000.0,Петроградский, Яблочкова,3,Спортивная,
Гарантия,real_estate_agent,https://spb.cian.ru/sale/flat/301083721/,Санкт-Петербург,sale,flat,19,25,2,66.0,-1,0,13600000.0,Московский,Пулковское шоссе,40к2,Звездная,Летний
Реал Лидер,real_estate_agent,https://spb.cian.ru/sale/flat/301150039/,Санкт-Петербург,sale,flat,4,13,1,44.8,-1,0,13700000.0,Приморский,Озеро Долгое,17к4,Старая Деревня,ArtLine
ИП Шутикова Е. С.,real_estate_agent,https://spb.cian.ru/sale/flat/291977980/,Санкт-Петербург,sale,flat,4,26,2,63.75,-1,0,13750000.0,Приморский,проспект Авиаконструкторов,67к1,Комендантский проспект,Чистое небо
Rielt Group Agency,real_estate_agent,https://spb.cian.ru/sale/flat/304370786/,Санкт-Петербург,sale,flat,3,5,3,68.1,-1,0,13800000.0,Петроградский, Кропоткина,17Б,Горьковская,
Lange and Smith,real_estate_agent,https://spb.cian.ru/sale/flat/301875024/,Санкт-Петербург,sale,flat,8,9,1,44.51,-1,0,13889109.0,Красногвардейский,Малоохтинский проспект,,Площадь Александра Невского,"Малоохтинский, 68"
Агентство недвижимости Романа Чиковани,real_estate_agent,https://spb.cian.ru/sale/flat/295657077/,Санкт-Петербург,sale,flat,4,10,1,38.52,-1,0,13800000.0,Выборгский,Большой Сампсониевский проспект,32уч10,Выборгская,Сампсониевский 32
CENTURY 21 Capital Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/303941151/,Санкт-Петербург,sale,flat,3,9,3,71.4,-1,0,13800000.0,Василеостровский,проспект Кима,9,Приморская,
А и Б Агентство Недвижимости и Бизнес партнёры,real_estate_agent,https://spb.cian.ru/sale/flat/293358029/,Санкт-Петербург,sale,flat,6,9,5,93.0,-1,0,13900000.0,Выборгский,проспект Энгельса,135,Проспект Просвещения,
IVA,real_estate_agent,https://spb.cian.ru/sale/flat/284618163/,Санкт-Петербург,sale,flat,4,7,1,39.0,-1,0,13800000.0,Василеостровский,Морской,,Приморская,GloraX Premium Василеостровский
Реал Лидер,real_estate_agent,https://spb.cian.ru/sale/flat/293220716/,Санкт-Петербург,sale,flat,5,15,2,64.2,-1,0,14000000.0,Приморский,Комендантский проспект,11В,Комендантский проспект,
Lange and Smith,real_estate_agent,https://spb.cian.ru/sale/flat/301877660/,Санкт-Петербург,sale,flat,3,9,1,50.97,-1,0,14186000.0,Красногвардейский, Стахановцев,1,Новочеркасская,"Малоохтинский, 68"
Сити-Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/282749921/,Санкт-Петербург,sale,flat,8,25,2,59.4,-1,0,14300000.0,Красногвардейский,Екатерининский проспект,2,Ладожская,Екатерининский
РСТИ,developer,https://spb.cian.ru/sale/flat/286344227/,Санкт-Петербург,sale,flat,19,19,2,57.29,-1,0,14398651.0,Калининский,Финляндский,,Выборгская,Master Place
Первое Красносельское,real_estate_agent,https://spb.cian.ru/sale/flat/283405203/,Санкт-Петербург,sale,flat,11,15,2,65.0,-1,0,14500000.0,Кировский,проспект Маршала Жукова,36к1,Ленинский проспект,
Гранит Инвест,real_estate_agent,https://spb.cian.ru/sale/flat/299178610/,Санкт-Петербург,sale,flat,3,11,2,45.9,-1,0,14458500.0,Приморский,Фермское шоссе,12Б,Удельная,
ПАН Партнер,real_estate_agent,https://spb.cian.ru/sale/flat/304082381/,Санкт-Петербург,sale,flat,12,16,2,66.4,-1,0,14500000.0,Приморский,Стародеревенская ,21к1,Комендантский проспект,
Сити-Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/304580557/,Санкт-Петербург,sale,flat,4,8,3,65.4,-1,0,14500000.0,Василеостровский, Опочинина,5,Василеостровская,
МАКРОМИР НЕДВИЖИМОСТЬ,real_estate_agent,https://spb.cian.ru/sale/flat/301227116/,Санкт-Петербург,sale,flat,1,6,3,60.3,-1,0,14500000.0,Адмиралтейский,набережная Реки Фонтанки,96,Сенная площадь,
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/303826920/,Санкт-Петербург,sale,flat,2,17,2,63.5,-1,0,14400000.0,Невский,Союзный проспект,10,Проспект Большевиков,Союзный
ID 12979671,homeowner,https://spb.cian.ru/sale/flat/300345089/,Санкт-Петербург,sale,flat,5,5,1,70.0,-1,0,14400000.0,Адмиралтейский,набережная Реки Фонтанки,150,Нарвская,
ПАН,real_estate_agent,https://spb.cian.ru/sale/flat/300727568/,Санкт-Петербург,sale,flat,2,26,3,76.3,-1,0,14600000.0,Невский, Белышева,5/6,Проспект Большевиков,Аврора-2
Гранит Инвест,real_estate_agent,https://spb.cian.ru/sale/flat/294635239/,Санкт-Петербург,sale,flat,4,9,2,45.8,-1,0,14656000.0,Приморский,Фермское шоссе,12Б,Удельная,Шведская крона
Адвекс,real_estate_agent,https://spb.cian.ru/sale/flat/300457351/,Санкт-Петербург,sale,flat,4,16,2,69.6,-1,0,14700000.0,Приморский,Парашютная ,23к1,Комендантский проспект,Комендантский квартал
Акрополь СПб РК БагИра,real_estate_agent,https://spb.cian.ru/sale/flat/301009037/,Санкт-Петербург,sale,flat,8,24,3,65.4,-1,0,14700000.0,Приморский, Плесецкая,17,Комендантский проспект,Ultra City
Самолет плюс,real_estate_agent,https://spb.cian.ru/sale/flat/303921801/,Санкт-Петербург,sale,flat,12,26,1,45.0,-1,0,14700000.0,Выборгский,проспект Тореза,118,Озерки,LENINGRAD
Lange and Smith,real_estate_agent,https://spb.cian.ru/sale/flat/302790251/,Санкт-Петербург,sale,flat,19,19,2,69.14,-1,0,14748480.0,Московский,проспект Юрия Гагарина,32к5Г,Московская,Дефанс Бизнес
Вадим Иванов,realtor,https://spb.cian.ru/sale/flat/302569862/,Санкт-Петербург,sale,flat,4,14,2,36.0,-1,0,14900000.0,Приморский,Студенческая ,14к1,Лесная,Terra
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/303780841/,Санкт-Петербург,sale,flat,3,10,1,41.9,-1,0,14900000.0,Петроградский, Академика Павлова,6к3,Петроградская,Европа Сити
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/302946719/,Санкт-Петербург,sale,flat,15,24,2,60.45,-1,0,14800000.0,Калининский,Кондратьевский проспект,68к4,Лесная,Полюстрово Парк
