author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ПАН Партнер,real_estate_agent,https://spb.cian.ru/sale/flat/301215992/,Санкт-Петербург,sale,flat,2,14,1,36.14,-1,0,11990000.0,Красногвардейский,проспект Энергетиков,2к1,Ладожская,GloraX Заневский
София Фролова,realtor,https://spb.cian.ru/sale/flat/303542401/,Санкт-Петербург,sale,flat,6,13,1,55.7,-1,0,11900000.0,Московский,Заозерная ,3к3,Фрунзенская,
Insiders,real_estate_agent,https://spb.cian.ru/sale/flat/304286164/,Санкт-Петербург,sale,flat,2,7,3,54.8,-1,0,11900000.0,Адмиралтейский,Большой Казачий переулок,11,Пушкинская,
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/304102737/,Санкт-Петербург,sale,flat,1,4,2,65.9,-1,0,11900000.0,Пушкинский, Гумилевская,15,Купчино,
Риэлторские Услуги,real_estate_agent,https://spb.cian.ru/sale/flat/301401656/,Санкт-Петербург,sale,flat,16,23,2,71.0,-1,0,11900000.0,Красносельский,проспект Героев,18,Ленинский проспект,Ленинский парк
Терминал-Ресурс,developer,https://spb.cian.ru/sale/flat/302797678/,Санкт-Петербург,sale,flat,2,4,3,67.07,-1,0,11925046.0,Пушкинский,Пулковское тер.,,Купчино,Образцовый квартал 17
Суслов недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/301616984/,Санкт-Петербург,sale,flat,11,12,3,58.6,-1,0,12099999.0,Кировский,бульвар Новаторов,22,Ленинский проспект,
Агентство недвижимости Сергея Галлера,real_estate_agent,https://spb.cian.ru/sale/flat/302967979/,Санкт-Петербург,sale,flat,24,25,2,64.9,-1,0,12000000.0,Невский, Крыленко,1к1с1,Улица Дыбенко,О Юность
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/303667951/,Санкт-Петербург,sale,flat,2,17,2,61.1,-1,0,12100000.0,Приморский,Парашютная ,61к4,Комендантский проспект,Шуваловский
Терминал-Ресурс,developer,https://spb.cian.ru/sale/flat/302800008/,Санкт-Петербург,sale,flat,1,4,3,73.01,-1,0,12096650.0,Пушкинский,Пулковское тер.,,Купчино,Образцовый квартал 16
М16,real_estate_agent,https://spb.cian.ru/sale/flat/283663864/,Санкт-Петербург,sale,flat,3,5,1,36.31,-1,0,12200000.0,Курортный, Инструментальщиков,,,BEREG.Курортный
Вам к нам,real_estate_agent,https://spb.cian.ru/sale/flat/302326878/,Санкт-Петербург,sale,flat,12,14,1,38.8,-1,0,12200000.0,Выборгский,Большой Сампсониевский проспект,77,Лесная,Георг Ландрин
Лига Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/290550505/,Санкт-Петербург,sale,flat,11,16,3,65.8,-1,0,12200000.0,Приморский,Богатырский проспект,35К2,Комендантский проспект,
МойГород,real_estate_agent,https://spb.cian.ru/sale/flat/303027652/,Санкт-Петербург,sale,flat,4,19,2,65.0,-1,0,12290000.0,Красносельский, Маршала Казакова,82к1,Автово,Южная акватория
АУРУМ,real_estate_agent,https://spb.cian.ru/sale/flat/302706105/,Санкт-Петербург,sale,flat,17,26,2,60.7,-1,0,12350000.0,Приморский,Туристская ,11к2,Беговая,
Квадратный метр,real_estate_agent,https://spb.cian.ru/sale/flat/303245836/,Санкт-Петербург,sale,flat,20,20,2,74.9,-1,0,12300000.0,Красносельский, Маршала Казакова,58с1,Ленинский проспект,
Максимум Life Development,developer,https://spb.cian.ru/sale/flat/303085879/,Санкт-Петербург,sale,flat,3,13,2,53.37,-1,0,12397851.0,Невский,Октябрьская набережная,56,Ломоносовская,Life Apart Октябрьская
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/298648359/,Санкт-Петербург,sale,flat,10,12,1,38.9,-1,0,12400000.0,Приморский,Приморский проспект,167К3,Беговая,
Азбука Дома,real_estate_agent,https://spb.cian.ru/sale/flat/304004953/,Санкт-Петербург,sale,flat,6,12,3,72.0,-1,0,12490000.0,Московский,Пулковское шоссе,5К1,Московская,
Агентство Недвижимости КВАДРАТЫ,real_estate_agent,https://spb.cian.ru/sale/flat/300611516/,Санкт-Петербург,sale,flat,3,6,3,68.5,-1,0,12500000.0,Адмиралтейский,Садовая ,106,Балтийская,
Метрика Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/300383118/,Санкт-Петербург,sale,flat,15,16,1,38.0,-1,0,12530000.0,Красногвардейский,Заневский проспект,42,Ладожская,Малая Охта
ВСЯ НЕДВИЖИМОСТЬ ПЕТЕРБУРГА,real_estate_agent,https://spb.cian.ru/sale/flat/300099885/,Санкт-Петербург,sale,flat,4,7,2,52.0,-1,0,12500000.0,Адмиралтейский,Средняя Подьяческая ,15,Садовая,
Самолет Плюс СПБ Приморский,real_estate_agent,https://spb.cian.ru/sale/flat/296429293/,Санкт-Петербург,sale,flat,4,6,1,48.2,-1,0,12500000.0,Центральный,Конная ,22/5,Площадь Александра Невского,
Инженер,real_estate_agent,https://spb.cian.ru/sale/flat/301897659/,Санкт-Петербург,sale,flat,3,16,2,74.2,-1,0,12500000.0,Красносельский,проспект Кузнецова,22к1,Ленинский проспект,
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/298983558/,Санкт-Петербург,sale,flat,1,25,3,77.2,-1,0,12506400.0,Невский, Коллонтай,5/1,Проспект Большевиков,Аврора
ДомИн,real_estate_agent,https://spb.cian.ru/sale/flat/303397055/,Санкт-Петербург,sale,flat,5,5,2,64.3,-1,0,12700000.0,Приморский,набережная Черной речки,51,Черная речка,
Квартиры СПБ,real_estate_agent,https://spb.cian.ru/sale/flat/295722703/,Санкт-Петербург,sale,flat,12,12,3,78.0,-1,0,12700000.0,Невский,Рыбацкий проспект,13,Рыбацкое,
ID 70986989,homeowner,https://spb.cian.ru/sale/flat/254113397/,Санкт-Петербург,sale,flat,7,12,2,50.3,-1,0,12700000.0,Приморский,Беговая ,11,Беговая,
Этажи Санкт-Петербург,real_estate_agent,https://spb.cian.ru/sale/flat/302807856/,Санкт-Петербург,sale,flat,14,17,3,80.8,-1,0,12750000.0,Красносельский,проспект Героев,26к1,Ленинский проспект,
КВС,real_estate_agent,https://spb.cian.ru/sale/flat/301950734/,Санкт-Петербург,sale,flat,1,5,1,45.6,-1,0,12900000.0,Красносельский,набережная Матисова канала,5,Ленинский проспект,Наутилус
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/298749057/,Санкт-Петербург,sale,flat,10,13,2,56.99,-1,0,12990000.0,Василеостровский,Гавань,,Приморская,Аквилон Залив ЖК
ПИА Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/302481773/,Санкт-Петербург,sale,flat,4,5,2,64.9,-1,0,12990000.0,Красногвардейский,Заневский проспект,7/7,Новочеркасская,
GloraX,developer,https://spb.cian.ru/sale/flat/304043728/,Санкт-Петербург,sale,flat,7,19,1,38.72,-1,0,12949999.0,Василеостровский,Морской,,,Глоракс Премиум Василеостровский ЖК
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/303632187/,Санкт-Петербург,sale,flat,9,25,2,55.3,-1,0,13121339.0,Приморский,Коломяги,,Проспект Просвещения,Новоорловский ЖК
АБСОЛЮТ Сити,real_estate_agent,https://spb.cian.ru/sale/flat/304029896/,Санкт-Петербург,sale,flat,2,10,2,65.9,-1,0,13200000.0,Выборгский, Кустодиева,17,Проспект Просвещения,
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/299628705/,Санкт-Петербург,sale,flat,14,16,1,40.4,-1,0,13200000.0,Московский,Варшавская ,6к1,Электросила,Московский квартал
Игорь Попов,realtor,https://spb.cian.ru/sale/flat/294990115/,Санкт-Петербург,sale,flat,2,11,1,39.3,-1,0,13362000.0,Адмиралтейский,Московский проспект,73к4,Фрунзенская,Новомосковский
Терминал-Ресурс,developer,https://spb.cian.ru/sale/flat/296119932/,Санкт-Петербург,sale,flat,1,4,3,77.56,-1,0,13355832.0,Пушкинский,,,Звездная,Образцовый квартал 15 ЖК
Новый Адрес,real_estate_agent,https://spb.cian.ru/sale/flat/304299217/,Санкт-Петербург,sale,flat,9,10,3,63.1,-1,0,13500000.0,Приморский,проспект Авиаконструкторов,4К1,Комендантский проспект,
ХэштегриэлТ,real_estate_agent,https://spb.cian.ru/sale/flat/297529666/,Санкт-Петербург,sale,flat,2,5,3,62.6,-1,0,13500000.0,Василеостровский,17-я Васильевского острова линия,18Г,Василеостровская,
Леонид Дмитриев,realtor,https://spb.cian.ru/sale/flat/299244492/,Санкт-Петербург,sale,flat,5,6,1,50.0,-1,0,13470000.0,Центральный,8-я Советская ,14,Площадь Восстания,
Тепло,real_estate_agent,https://spb.cian.ru/sale/flat/304170156/,Санкт-Петербург,sale,flat,1,6,2,63.0,-1,0,13400000.0,Адмиралтейский,переулок Макаренко,5,Балтийская,
NEWдвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/300600637/,Санкт-Петербург,sale,flat,2,6,2,72.4,-1,0,13500000.0,Фрунзенский,Тамбовская ,4,Обводный канал,
ИМПЕРИЯ,real_estate_agent,https://spb.cian.ru/sale/flat/288299714/,Санкт-Петербург,sale,flat,16,25,3,78.8,-1,0,13500000.0,Невский, Заводская,15,Рыбацкое,Петр Великий и Екатерина Великая
Гарантия,real_estate_agent,https://spb.cian.ru/sale/flat/301083721/,Санкт-Петербург,sale,flat,19,25,2,66.0,-1,0,13600000.0,Московский,Пулковское шоссе,40к2,Звездная,Летний
Этажи Санкт-Петербург,real_estate_agent,https://spb.cian.ru/sale/flat/304347172/,Санкт-Петербург,sale,flat,12,25,2,53.9,-1,0,13700000.0,Невский, Заводская,15,Рыбацкое,Петр Великий и Екатерина Великая
